,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
122,,,,583,"[-0.01251983642578125, 0.13818359375, 2.33203125, 6.41796875]",6.926282831617618,1.7315707079044045,2.384402304657433
123,,,,196,"[-0.02508544921875, 0.13818359375, 2.45703125, 6.40625]",6.9721177985449465,1.7430294496362366,2.413047248647062
124,,,,63,"[-0.1507568359375, 0.13818359375, 2.45703125, 6.41796875]",6.5777492634234935,1.6444373158558734,2.1601732330559775
125,,,,173,"[-0.163330078125, 0.1256103515625, 2.58203125, 6.4296875]",6.649974697116836,1.662493674279209,2.2076000150545187
126,,,,219,"[-0.1759033203125, 0.13818359375, 2.59375, 6.5546875]",6.744469547046695,1.6861173867616737,2.2688780673485915
127,,,,365,"[-0.1759033203125, 0.263916015625, 2.60546875, 6.4296875]",7.015741376033528,1.753935344008382,2.44013579760961
128,,,,186,"[-0.1884765625, 0.263916015625, 2.60546875, 6.41796875]",7.1121157403046045,1.7780289350761511,2.4993882426167238
129,,,,572,"[-0.06280517578125, 0.263916015625, 2.73046875, 6.41796875]",7.050274224428013,1.7625685561070032,2.461460181229741
130,,,,32,"[-0.1884765625, 0.25146484375, 2.71875, 6.41796875]",7.47025219633826,1.867563049084565,2.712752725529268
131,,,,385,"[-0.1759033203125, 0.1258544921875, 2.71875, 6.29296875]",7.318512523568669,1.8296281308921674,2.6236282901305517
132,,,,122,"[-0.301513671875, 0.25146484375, 2.84375, 6.29296875]",8.823442691480562,2.2058606728701404,3.4357807795250377
133,,,,17,"[-0.42724609375, 0.1258544921875, 2.85546875, 6.29296875]",8.78593170455536,2.19648292613884,3.417278317249421
134,,,,363,"[-0.42724609375, 0.25146484375, 2.85546875, 6.3046875]",9.338659153042531,2.334664788260633,3.6822453327068523
135,,,,131,"[-0.439697265625, 0.1258544921875, 2.84375, 6.29296875]",8.803873538571132,2.200968384642783,3.426138042644812
136,,,,439,"[-0.42724609375, 0.1258544921875, 2.84375, 6.41796875]",8.302139036447622,2.0755347591119055,3.1713001093260207
137,,,,136,"[-0.439697265625, 0.00019073486328125, 2.84375, 6.40625]",7.794912131775307,1.9487280329438268,2.897512326356151
