,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
137,,,,277,"[0.226318359375, -0.1005859375, 1.9912109375, 5.9296875]",8.094446519933268,2.023611629983317,3.0612716669574365
138,,,,266,"[0.226318359375, -0.2261962890625, 2.00390625, 5.91796875]",8.824576333517221,2.2061440833793053,3.4363387282454627
139,,,,332,"[0.226318359375, -0.213623046875, 1.9912109375, 5.91796875]",8.733216214619393,2.1833040536548483,3.391142211096491
140,7.0,-67.30593464604726,-114.44017114274283,305,"[0.0, 0.0, 2.08203125, 6.15625]",7.145834202247929,1.7864585505619823,2.519929441482879
141,,,,98,"[-0.1256103515625, 0.01256561279296875, 2.20703125, 6.16796875]",6.824858711406332,1.706214677851583,2.3203367369007237
142,,,,67,"[-0.251220703125, 0.01256561279296875, 2.21875, 6.16796875]",6.435334495177969,1.6088336237944922,2.065111342146265
143,,,,335,"[-0.251220703125, 0.0251312255859375, 2.21875, 6.04296875]",6.37950072141812,1.59487518035453,2.0272669955341094
144,,,,479,"[-0.2386474609375, 0.1507568359375, 2.09375, 6.16796875]",6.7826032525612066,1.6956508131403016,2.29336422484404
145,,,,504,"[-0.11297607421875, 0.0251007080078125, 1.9677734375, 6.29296875]",7.934073078994402,1.9835182697486005,2.97436205019124
146,,,,606,"[0.01268768310546875, 0.1507568359375, 1.955078125, 6.28125]",8.255522358164367,2.0638805895410917,3.1468456659685256
147,,,,163,"[0.00012129545211791992, 0.13818359375, 1.955078125, 6.29296875]",8.266755203628184,2.066688800907046,3.1527508609809853
148,,,,207,"[-0.01244354248046875, 0.1507568359375, 1.9423828125, 6.29296875]",8.339473984811844,2.084868496202961,3.190786668999321
149,,,,599,"[0.11322021484375, 0.163330078125, 2.068359375, 6.41796875]",8.187286975747417,2.0468217439368543,3.1108002195145317
150,,,,159,"[0.10064697265625, 0.1507568359375, 2.056640625, 6.54296875]",8.636421859703683,2.1591054649259207,3.342738566541416
151,,,,58,"[-0.0250091552734375, 0.1507568359375, 2.044921875, 6.5546875]",8.630771922116402,2.1576929805291005,3.339896487120953
152,,,,140,"[-0.037567138671875, 0.0251007080078125, 2.056640625, 6.4296875]",7.947788398294039,1.9869470995735097,2.9818630461905182
153,,,,67,"[-0.1632080078125, 0.0251007080078125, 2.068359375, 6.4296875]",7.771540581475785,1.9428851453689462,2.8844712782221125
154,,,,129,"[-0.17578125, -0.1005859375, 1.9423828125, 6.5546875]",8.680497105017675,2.170124276254419,3.364846052522521
155,,,,346,"[-0.17578125, -0.0880126953125, 2.068359375, 6.54296875]",7.945716044135358,1.9864290110338394,2.9807304929716545
156,,,,313,"[-0.17578125, -0.0880126953125, 2.068359375, 6.5546875]",7.982541245592669,1.9956353113981673,3.0008117987813603
157,,,,80,"[-0.301513671875, -0.075439453125, 2.056640625, 6.4296875]",7.569966515404385,1.8924916288510962,2.7703396714076733
158,,,,620,"[-0.1759033203125, 0.05023193359375, 2.181640625, 6.3046875]",6.779595956878805,1.6948989892197013,2.291438206915008
159,,,,289,"[-0.1759033203125, 0.03765869140625, 2.181640625, 6.4296875]",7.156884710247061,1.7892211775617652,2.5266402992303396
160,8.0,-105.14762786554527,-113.40766633416531,313,"[0.0, 0.0, 2.09375, 6.29296875]",7.301820290528793,1.8254550726321983,2.6137114873574463
161,,,,159,"[-0.01256561279296875, -0.01256561279296875, 2.08203125, 6.41796875]",7.722408306648606,1.9306020766621514,2.8569276900545426
162,,,,271,"[-0.01256561279296875, -0.13818359375, 2.20703125, 6.40625]",8.273069141201553,2.0682672853003883,3.156066625795927
163,,,,367,"[-0.01256561279296875, -0.01251983642578125, 2.21875, 6.40625]",7.584253972757973,1.8960634931894933,2.7785287639874294
164,,,,19,"[-0.13818359375, -0.13818359375, 2.23046875, 6.53125]",8.005643276471107,2.0014108191177766,3.013362431406341
165,,,,244,"[-0.1507568359375, -0.01251983642578125, 2.2421875, 6.65625]",7.483535385437876,1.870883846359469,2.720468252065647
166,,,,379,"[-0.13818359375, -0.13818359375, 2.1171875, 6.78125]",8.313883983032845,2.0784709957582113,3.177439684765617
167,,,,161,"[-0.1507568359375, -0.1507568359375, 2.1171875, 6.76953125]",8.244602854892161,2.0611507137230403,3.141097490548868
168,,,,10,"[-0.2763671875, -0.2763671875, 2.1171875, 6.64453125]",8.218637928295863,2.0546594820739656,3.1273985671814364
169,,,,168,"[-0.288818359375, -0.288818359375, 2.12890625, 6.65625]",8.281500792589185,2.070375198147296,3.1604905643244
170,,,,120,"[-0.41455078125, -0.1632080078125, 2.25390625, 6.53125]",7.282448679495445,1.8206121698738613,2.6021744144438648
171,,,,534,"[-0.288818359375, -0.17578125, 2.2421875, 6.65625]",7.852035872359949,1.9630089680899871,2.9292228369735613
172,,,,267,"[-0.288818359375, -0.301513671875, 2.25390625, 6.65625]",8.588494952681746,2.1471237381704364,3.3185707343304194
173,,,,261,"[-0.288818359375, -0.42724609375, 2.25390625, 6.64453125]",9.313408670564385,2.3283521676410963,3.67048668802628
174,,,,455,"[-0.2763671875, -0.414794921875, 2.2421875, 6.51953125]",9.147079640227059,2.2867699100567647,3.5922246901438686
175,,,,533,"[-0.1507568359375, -0.42724609375, 2.23046875, 6.53125]",9.643270462852493,2.4108176157131234,3.8216435617361317
176,,,,533,"[-0.0251007080078125, -0.439697265625, 2.21875, 6.54296875]",10.12643741979672,2.53160935494918,4.0339669183553974
177,,,,562,"[0.1005859375, -0.439697265625, 2.21875, 6.54296875]",10.537124124174262,2.6342810310435656,4.2066210461245275
178,,,,165,"[0.0880126953125, -0.4521484375, 2.23046875, 6.41796875]",10.498414015569239,2.6246035038923097,4.190637042837847
179,,,,203,"[0.075439453125, -0.439697265625, 2.10546875, 6.4296875]",10.155744163195372,2.538936040798843,4.04651760551549
180,9.0,-101.37495799608342,-112.20439550035712,172,"[-0.01256561279296875, -0.01256561279296875, 2.21875, 6.28125]",7.464128840315412,1.866032210078853,2.709191359478744
181,,,,618,"[0.11309814453125, 0.11309814453125, 2.23046875, 6.29296875]",7.212980529056708,1.803245132264177,2.560547685156955
182,,,,94,"[-0.01256561279296875, 0.1256103515625, 2.2421875, 6.41796875]",7.062239795837377,1.7655599489593443,2.4688246846395363
183,,,,245,"[-0.0251312255859375, 0.251220703125, 2.3671875, 6.29296875]",6.203982321324089,1.5509955803310222,1.9061056026326086
184,,,,311,"[-0.0251312255859375, 0.251220703125, 2.3671875, 6.28125]",6.189403366368653,1.5473508415921633,1.8958879546562593
185,,,,120,"[-0.1507568359375, 0.376953125, 2.4921875, 6.15625]",8.020810300792244,2.005202575198061,3.0215825368766964
186,,,,313,"[-0.1507568359375, 0.376953125, 2.4921875, 6.16796875]",7.974012390251994,1.9935030975629986,2.9961691481831414
187,,,,67,"[-0.2763671875, 0.376953125, 2.50390625, 6.16796875]",8.522598399108407,2.1306495997771018,3.2851203282267094
188,,,,245,"[-0.288818359375, 0.50244140625, 2.62890625, 6.04296875]",10.051680990301808,2.512920247575452,4.001787056289807
189,,,,269,"[-0.288818359375, 0.376708984375, 2.640625, 6.16796875]",9.102683307303852,2.275670826825963,3.571094420675246
190,,,,444,"[-0.2763671875, 0.376708984375, 2.65234375, 6.29296875]",8.608424562351168,2.152106140587792,3.3286368666667734
191,,,,349,"[-0.2763671875, 0.38916015625, 2.77734375, 6.41796875]",8.641296388024177,2.160324097006044,3.3451890993922087
192,,,,118,"[-0.402099609375, 0.5146484375, 2.7890625, 6.4296875]",9.658732806444164,2.414683201611041,3.828601608361547
193,,,,530,"[-0.2763671875, 0.501953125, 2.77734375, 6.3046875]",9.553035153293514,2.3882587883233786,3.780813845391471
194,,,,380,"[-0.263916015625, 0.376220703125, 2.765625, 6.1796875]",9.400496156203657,2.350124039050914,3.710907848477864
195,,,,126,"[-0.2763671875, 0.25048828125, 2.640625, 6.16796875]",8.507709976517226,2.1269274941293066,3.2775268527825228
196,,,,490,"[-0.263916015625, 0.376220703125, 2.65234375, 6.04296875]",9.522040509651413,2.3805101274128533,3.766700334350463
197,,,,68,"[-0.3896484375, 0.376220703125, 2.6640625, 6.0546875]",10.022375079718454,2.5055937699296136,3.9891066052130624
198,,,,303,"[-0.3896484375, 0.376220703125, 2.5390625, 6.06640625]",9.511209227622038,2.3778023069055094,3.7617574406355074
199,,,,607,"[-0.263916015625, 0.501953125, 2.52734375, 6.06640625]",9.457638897555363,2.3644097243888407,3.7372273685504664
200,10.0,-98.91010307922822,-110.99582346207268,499,"[0.01256561279296875, 0.1256103515625, 2.21875, 6.40625]",7.173312747604072,1.793328186901018,2.536597746249629
201,,,,597,"[0.13818359375, 0.13818359375, 2.34375, 6.40625]",7.407363253491914,1.8518408133729785,2.6760365143606584
202,,,,533,"[0.263916015625, 0.1256103515625, 2.33203125, 6.41796875]",7.88191755300452,1.97047938825113,2.9457189638730346
203,,,,394,"[0.2763671875, -5.334615707397461e-05, 2.34375, 6.54296875]",8.767368868738394,2.1918422171845986,3.4080928764425944
204,,,,349,"[0.2763671875, 0.01251220703125, 2.46875, 6.66796875]",9.007256715053455,2.2518141787633636,3.5253254938208114
205,,,,495,"[0.288818359375, 0.13818359375, 2.59375, 6.54296875]",8.334945248487513,2.083736312121878,3.188427600036865
206,,,,313,"[0.288818359375, 0.13818359375, 2.59375, 6.5546875]",8.350611016245658,2.0876527540614145,3.19658262751489
207,,,,428,"[0.30126953125, 0.13818359375, 2.46875, 6.56640625]",8.267438733085918,2.0668596832714794,3.1531099387479653
208,,,,362,"[0.30126953125, 0.263916015625, 2.46875, 6.56640625]",7.56138827798644,1.89034706949661,2.7654154836861418
