,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
99,,,,1838,"[-0.01256561279296875, -0.11346435546875, 1.29296875, 5.0625, 9.40625]",11.20524046889223,2.241048093778446,3.504511767664183
100,5.0,-74.52397889518922,-69.57888695063711,1248,"[-0.01256561279296875, 0.1256103515625, 1.6962890625, 4.8359375, 9.4375]",9.739899786603115,1.9479799573206231,2.8958448412892346
101,,,,2117,"[7.748603820800781e-07, 0.113037109375, 1.822265625, 4.84765625, 9.4375]",9.734796419646905,1.946959283929381,2.893568693681621
102,,,,2543,"[0.1256103515625, -0.01262664794921875, 1.8095703125, 4.859375, 9.453125]",10.9437013165605,2.1887402633121,3.401942271215505
103,,,,729,"[0.113037109375, -0.1383056640625, 1.935546875, 4.734375, 9.578125]",10.911092040018275,2.1822184080036546,3.388982149250622
104,,,,1687,"[0.113037109375, -0.125732421875, 1.935546875, 4.734375, 9.578125]",10.828903818269307,2.1657807636538613,3.3561449201493088
105,,,,1798,"[0.113037109375, -6.872415542602539e-05, 1.9228515625, 4.859375, 9.59375]",10.587110592851367,2.1174221185702735,3.258074454031222
106,,,,2559,"[0.2386474609375, -0.125732421875, 1.9228515625, 4.84765625, 9.71875]",11.584488523363325,2.316897704672665,3.6490685930705657
107,,,,1619,"[0.2386474609375, -0.125732421875, 2.048828125, 4.859375, 9.84375]",11.376089129436085,2.275217825887217,3.570229816754309
108,,,,785,"[0.22607421875, -0.1383056640625, 2.037109375, 4.859375, 9.71875]",11.679632618362128,2.3359265236724256,3.6845917796712584
109,,,,1961,"[0.2386474609375, -0.263916015625, 2.048828125, 4.859375, 9.703125]",12.632173756034994,2.526434751206999,4.02508086442576
110,,,,619,"[0.11297607421875, -0.1383056640625, 2.173828125, 4.87109375, 9.828125]",10.985914460460904,2.197182892092181,3.418662088187878
111,,,,3075,"[0.2386474609375, -0.01264190673828125, 2.185546875, 4.74609375, 9.703125]",10.236418055256049,2.04728361105121,3.111780098255286
112,,,,1452,"[0.2386474609375, -0.02520751953125, 2.197265625, 4.62109375, 9.703125]",10.648581429008459,2.129716285801692,3.283217519281309
113,,,,3104,"[0.3642578125, 0.1004638671875, 2.322265625, 4.49609375, 9.828125]",12.327059386083484,2.4654118772166966,3.918894838809521
114,,,,957,"[0.351806640625, 0.1004638671875, 2.333984375, 4.484375, 9.828125]",12.416526914212657,2.4833053828425316,3.9503012991632125
115,,,,1713,"[0.351806640625, 0.113037109375, 2.345703125, 4.484375, 9.84375]",12.542235004432364,2.508447000886473,3.994049295751693
116,,,,1826,"[0.351806640625, 0.2386474609375, 2.357421875, 4.359375, 9.828125]",14.056317455585404,2.8112634911170806,4.489015526068345
117,,,,2478,"[0.3642578125, 0.3642578125, 2.482421875, 4.234375, 9.84375]",15.457219551917344,3.091443910383469,4.901613712838889
118,,,,297,"[0.2386474609375, 0.3642578125, 2.470703125, 4.359375, 9.84375]",14.79051763739307,2.958103527478614,4.710133693315634
119,,,,1976,"[0.251220703125, 0.2386474609375, 2.595703125, 4.234375, 9.828125]",14.49600226975896,2.899200453951792,4.622782439978031
