,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
160,8.0,-59.873646244420996,-61.938314344029635,320,"[0.0, 0.0, 2.21875, 6.15625]",7.295214324732745,1.8238035811831863,2.609780641450259
161,,,,298,"[0.0, -0.01256561279296875, 2.34375, 6.16796875]",7.464411619921195,1.8661029049802988,2.7093558894577177
162,,,,497,"[0.01256561279296875, 0.11309814453125, 2.46875, 6.16796875]",6.870238030613175,1.7175595076532937,2.34911792833626
163,,,,597,"[0.13818359375, 0.1256103515625, 2.59375, 6.16796875]",7.243170793141459,1.8107926982853648,2.5786873460785795
164,,,,502,"[0.263916015625, -5.334615707397461e-05, 2.46875, 6.16796875]",8.39560291430818,2.098900728577045,3.2199189830096184
165,,,,144,"[0.25146484375, -0.125732421875, 2.48046875, 6.29296875]",9.283584751113729,2.320896187778432,3.6565571517229882
166,,,,440,"[0.263916015625, -0.125732421875, 2.4921875, 6.16796875]",9.126124818487643,2.2815312046219107,3.5822641301769984
167,,,,153,"[0.25146484375, -0.1383056640625, 2.3671875, 6.1796875]",9.112076892226167,2.2780192230565417,3.5755738455087656
168,,,,325,"[0.25146484375, -0.125732421875, 2.2421875, 6.0546875]",8.762648548141623,2.190662137035406,3.4057540205375636
169,,,,400,"[0.263916015625, -0.1383056640625, 2.1171875, 5.9296875]",8.597397025486142,2.1493492563715355,3.3230699147595013
170,,,,129,"[0.25146484375, -0.263916015625, 1.9912109375, 6.0546875]",9.22831866017327,2.3070796650433176,3.630625912663725
171,,,,434,"[0.263916015625, -0.263916015625, 1.978515625, 6.1796875]",9.319244807930822,2.3298112019827055,3.673207290692653
172,,,,43,"[0.1383056640625, -0.2763671875, 1.9912109375, 6.19140625]",9.022892441261714,2.2557231103154285,3.5328578899825485
173,,,,3,"[0.01264190673828125, -0.402099609375, 1.865234375, 6.203125]",9.089726716496495,2.2724316791241237,3.564908349851277
174,,,,440,"[0.02520751953125, -0.402099609375, 1.8779296875, 6.078125]",9.09643565035547,2.2741089125888676,3.5681126026538257
175,,,,39,"[-0.1004638671875, -0.41455078125, 1.8779296875, 6.203125]",8.836069886156725,2.2090174715391813,3.441991508026482
176,,,,49,"[-0.22607421875, -0.427001953125, 2.00390625, 6.328125]",8.833476871050877,2.208369217762719,3.4407168492301703
177,,,,494,"[-0.2135009765625, -0.30126953125, 2.015625, 6.453125]",8.246471912097054,2.0616179780242634,3.142081927579676
178,,,,575,"[-0.08782958984375, -0.288818359375, 1.8896484375, 6.328125]",8.227268888309307,2.056817222077327,3.1319570007093627
179,,,,440,"[-0.07525634765625, -0.288818359375, 1.90234375, 6.203125]",8.240923484961648,2.060230871240412,3.139158905087545
180,9.0,-44.90505210945925,-60.234988120572595,560,"[0.1256103515625, 0.0, 2.09375, 6.15625]",7.557325623790436,1.889331405947609,2.763081438140817
181,,,,73,"[-5.334615707397461e-05, 0.0, 2.21875, 6.16796875]",7.309207906808173,1.8273019767020433,2.618103240237026
182,,,,351,"[-5.334615707397461e-05, 0.1256103515625, 2.09375, 6.15625]",7.034705988600418,1.7586764971501045,2.4518595973964215
183,,,,584,"[0.1256103515625, 0.13818359375, 2.08203125, 6.28125]",7.639486402430067,1.9098716006075167,2.8100417090110303
184,,,,310,"[0.1256103515625, 0.13818359375, 2.08203125, 6.15625]",7.240797109093542,1.8101992772733855,2.5772638716550245
185,,,,437,"[0.13818359375, 0.13818359375, 2.08203125, 6.15625]",7.252780482432176,1.813195120608044,2.584445416816796
186,,,,17,"[0.01251983642578125, 0.01251983642578125, 2.09375, 6.15625]",7.13342315441593,1.7833557886039826,2.51237995790576
187,,,,230,"[-4.655122756958008e-05, 0.13818359375, 2.08203125, 6.03125]",6.710439994920503,1.6776099987301258,2.2469100590529596
188,,,,544,"[0.1256103515625, 0.1256103515625, 2.09375, 6.15625]",7.162317671551574,1.7905794178878935,2.52993588115628
189,,,,146,"[0.113037109375, -5.334615707397461e-05, 2.21875, 6.14453125]",7.658171043269872,1.914542760817468,2.82065070646976
190,,,,36,"[-0.01262664794921875, -0.0126190185546875, 2.21875, 6.1328125]",7.292362126524212,1.823090531631053,2.608082355291233
191,,,,39,"[-0.1383056640625, -0.0251922607421875, 2.21875, 6.2578125]",7.0983542527647465,1.7745885631911866,2.490976782654403
192,,,,274,"[-0.1383056640625, -0.15087890625, 2.34375, 6.3828125]",8.05505016201744,2.01376254050436,3.040082579610477
193,,,,529,"[-0.01264190673828125, -0.1634521484375, 2.21875, 6.5078125]",8.520457971985216,2.130114492996304,3.284029472604144
194,,,,61,"[-0.1383056640625, -0.1634521484375, 2.21875, 6.49609375]",8.100348744951017,2.025087186237754,3.064437256676509
195,,,,592,"[-0.01264190673828125, -0.15087890625, 2.23046875, 6.49609375]",8.458944975398477,2.1147362438496193,3.2525620859817512
196,,,,336,"[-0.01264190673828125, -0.1383056640625, 2.23046875, 6.484375]",8.377125346983533,2.0942813367458832,3.210350225143408
197,,,,471,"[-7.551908493041992e-05, -0.125732421875, 2.35546875, 6.47265625]",8.513384028762413,2.1283460071906033,3.280422330206747
198,,,,497,"[0.01248931884765625, -6.872415542602539e-05, 2.48046875, 6.47265625]",7.961407409000714,1.9903518522501784,2.989298573058525
199,,,,527,"[0.13818359375, -0.01263427734375, 2.35546875, 6.47265625]",8.334383321253874,2.0835958303134685,3.1881347965254676
200,10.0,-75.87475841508704,-61.65678542007391,115,"[-0.1256103515625, 0.1256103515625, 2.10546875, 6.15625]",6.824805011780866,1.7062012529452164,2.320302565434681
201,,,,339,"[-0.1256103515625, 0.13818359375, 2.10546875, 6.28125]",7.24253705202911,1.8106342630072776,2.5783073435669097
202,,,,167,"[-0.13818359375, 0.1256103515625, 2.1171875, 6.28125]",7.153903227337206,1.7884758068343014,2.5248306971315304
203,,,,511,"[-0.01251983642578125, -5.334615707397461e-05, 2.1171875, 6.26953125]",7.25356463090446,1.813391157726115,2.5849149373640823
204,,,,513,"[0.1131591796875, -0.125732421875, 2.1171875, 6.28125]",8.364380850752944,2.091095212688236,3.2037380775966255
205,,,,558,"[0.23876953125, -0.125732421875, 2.10546875, 6.29296875]",8.758202400337195,2.189550600084299,3.4035498610428956
206,,,,376,"[0.251220703125, -0.25146484375, 1.9794921875, 6.28125]",9.24999863282305,2.3124996582057626,3.6408167722107576
207,,,,252,"[0.251220703125, -0.377197265625, 1.853515625, 6.28125]",9.649752089533001,2.4124380223832502,3.824561647587493
